Time (GMT): 	 Temp (deg C) 	 Humidity (%) 
Tue, 23 Mar 2021 00:32:17 GMT	18.10	95.90
Tue, 23 Mar 2021 00:32:27 GMT	18.10	95.90
Tue, 23 Mar 2021 00:32:37 GMT	18.10	96.00
 Tue, 23 Mar 2021 00:32:47 GMT	18.10	96.00
Tue, 23 Mar 2021 00:32:57 GMT	18.10	96.00
Tue, 23 Mar 2021 00:33:07 GMT	18.10	96.00
Tue, 23 Mar 2021 00:33:17 GMT	18.10	96.00
Tue, 23 Mar 2021 00:33:27 GMT	18.10	96.00
Tue, 23 Mar 2021 00:33:37 GMT	18.10	96.00
Tue, 23 Mar 2021 00:33:47 GMT	18.10	96.00
Tue, 23 Mar 2021 00:33:57 GMT	18.10	96.00
Tue, 23 Mar 2021 00:34:07 GMT	18.10	96.00
Tue, 23 Mar 2021 00:34:17 GMT	18.10	96.00
Tue, 23 Mar 2021 00:34:27 GMT	18.10	96.00
Tue, 23 Mar 2021 00:34:37 GMT	18.10	96.00
Tue, 23 Mar 2021 00:34:47 GMT	18.10	96.00
Tue, 23 Mar 2021 00:34:57 GMT	18.10	96.00
Tue, 23 Mar 2021 00:35:07 GMT	18.10	96.00
Tue, 23 Mar 2021 00:35:17 GMT	18.10	96.00
Tue, 23 Mar 2021 00:35:27 GMT	18.10	96.00
Tue, 23 Mar 2021 00:35:37 GMT	18.10	96.00
Tue, 23 Mar 2021 00:35:47 GMT	18.10	96.10
Tue, 23 Mar 2021 00:35:57 GMT	18.10	96.10
Tue, 23 Mar 2021 00:36:07 GMT	18.10	96.10
Tue, 23 Mar 2021 00:36:17 GMT	18.10	96.10
Tue, 23 Mar 2021 00:36:27 GMT	18.10	96.10
Tue, 23 Mar 2021 00:36:37 GMT	18.10	96.10
Tue, 23 Mar 2021 00:36:47 GMT	18.10	96.10
Tue, 23 Mar 2021 00:36:57 GMT	18.10	96.10
Tue, 23 Mar 2021 00:37:07 GMT	18.10	96.10
Tue, 23 Mar 2021 00:37:17 GMT	18.10	96.10
Tue, 23 Mar 2021 00:37:27 GMT	18.10	96.10
Tue, 23 Mar 2021 00:37:37 GMT	18.10	96.10
Tue, 23 Mar 2021 00:37:47 GMT	18.00	96.10
Tue, 23 Mar 2021 00:37:57 GMT	18.10	96.10
Tue, 23 Mar 2021 00:38:07 GMT	18.10	96.10
Tue, 23 Mar 2021 00:38:17 GMT	18.10	96.10
Tue, 23 Mar 2021 00:38:27 GMT	18.00	96.10
Tue, 23 Mar 2021 00:38:37 GMT	18.00	96.10
Tue, 23 Mar 2021 00:38:47 GMT	18.10	96.10
Tue, 23 Mar 2021 00:38:57 GMT	18.10	96.10
Tue, 23 Mar 2021 00:39:07 GMT	18.10	96.10
Tue, 23 Mar 2021 00:39:17 GMT	18.00	96.10
Tue, 23 Mar 2021 00:39:27 GMT	18.10	96.10
Tue, 23 Mar 2021 00:39:37 GMT	18.00	96.10
Tue, 23 Mar 2021 00:39:47 GMT	18.10	96.10
Tue, 23 Mar 2021 00:39:57 GMT	18.10	96.10
Tue, 23 Mar 2021 00:40:07 GMT	18.10	96.10
Tue, 23 Mar 2021 00:40:17 GMT	18.10	96.10
Tue, 23 Mar 2021 00:40:27 GMT	18.00	96.10
Tue, 23 Mar 2021 00:40:37 GMT	18.10	96.10
Tue, 23 Mar 2021 00:40:47 GMT	18.00	96.10
Tue, 23 Mar 2021 00:40:57 GMT	18.10	96.10
Tue, 23 Mar 2021 00:41:07 GMT	18.00	96.10
Tue, 23 Mar 2021 00:41:17 GMT	18.10	96.20
Tue, 23 Mar 2021 00:41:27 GMT	18.10	96.20
Tue, 23 Mar 2021 00:41:37 GMT	18.00	96.10
Tue, 23 Mar 2021 00:41:47 GMT	18.00	96.10
Tue, 23 Mar 2021 00:41:57 GMT	18.10	96.20
Tue, 23 Mar 2021 00:42:07 GMT	18.00	96.10
Tue, 23 Mar 2021 00:42:17 GMT	18.10	96.20
Tue, 23 Mar 2021 00:42:27 GMT	18.10	96.20
Tue, 23 Mar 2021 00:42:37 GMT	18.00	96.20
Tue, 23 Mar 2021 00:42:47 GMT	18.10	96.20
Tue, 23 Mar 2021 00:42:57 GMT	18.10	96.20
Tue, 23 Mar 2021 00:43:07 GMT	18.00	96.20
Tue, 23 Mar 2021 00:43:17 GMT	18.00	96.20
Tue, 23 Mar 2021 00:43:27 GMT	18.00	96.20
Tue, 23 Mar 2021 00:43:37 GMT	18.00	96.20
Tue, 23 Mar 2021 00:43:47 GMT	18.00	96.20
Tue, 23 Mar 2021 00:43:57 GMT	18.00	96.20
Tue, 23 Mar 2021 00:44:07 GMT	18.00	96.20
Tue, 23 Mar 2021 00:44:17 GMT	18.00	96.20
Tue, 23 Mar 2021 00:44:27 GMT	18.00	96.20
Tue, 23 Mar 2021 00:44:37 GMT	18.00	96.20
Tue, 23 Mar 2021 00:44:47 GMT	18.00	96.20
Tue, 23 Mar 2021 00:44:57 GMT	18.00	96.20
Tue, 23 Mar 2021 00:45:07 GMT	18.00	96.20
Tue, 23 Mar 2021 00:45:17 GMT	18.00	96.20
Tue, 23 Mar 2021 00:45:27 GMT	18.00	96.20
Tue, 23 Mar 2021 00:45:37 GMT	18.00	96.20
Tue, 23 Mar 2021 00:45:47 GMT	18.00	96.20
Tue, 23 Mar 2021 00:45:57 GMT	18.00	96.20
Tue, 23 Mar 2021 00:46:07 GMT	18.00	96.20
Tue, 23 Mar 2021 00:46:17 GMT	18.00	96.20
Tue, 23 Mar 2021 00:46:27 GMT	18.00	96.20
Tue, 23 Mar 2021 00:46:37 GMT	18.00	96.20
Tue, 23 Mar 2021 00:46:47 GMT	18.00	96.20
Tue, 23 Mar 2021 00:46:57 GMT	18.00	96.30
Tue, 23 Mar 2021 00:47:07 GMT	18.00	96.30
Tue, 23 Mar 2021 00:47:17 GMT	18.00	96.30
Tue, 23 Mar 2021 00:47:27 GMT	18.00	96.30
Tue, 23 Mar 2021 00:47:37 GMT	18.00	96.30
 Tue, 23 Mar 2021 00:47:47 GMT	18.00	96.30
Tue, 23 Mar 2021 00:47:57 GMT	18.00	96.30
Tue, 23 Mar 2021 00:48:07 GMT	18.00	96.30
Tue, 23 Mar 2021 00:48:17 GMT	18.00	96.30
Tue, 23 Mar 2021 00:48:27 GMT	18.00	96.30
Tue, 23 Mar 2021 00:48:37 GMT	18.00	96.30
Tue, 23 Mar 2021 00:48:47 GMT	18.00	96.30
Tue, 23 Mar 2021 00:48:57 GMT	18.00	96.30
Tue, 23 Mar 2021 00:49:07 GMT	18.00	96.30
Tue, 23 Mar 2021 00:49:17 GMT	18.00	96.30
Tue, 23 Mar 2021 00:49:27 GMT	18.00	96.30
Tue, 23 Mar 2021 00:49:37 GMT	18.00	96.30
Tue, 23 Mar 2021 00:49:47 GMT	18.00	96.30
Tue, 23 Mar 2021 00:49:57 GMT	18.00	96.30
Tue, 23 Mar 2021 00:50:07 GMT	18.00	96.30
Tue, 23 Mar 2021 00:50:17 GMT	17.90	96.30
Tue, 23 Mar 2021 00:50:27 GMT	18.00	96.30
Tue, 23 Mar 2021 00:50:37 GMT	18.00	96.30
Tue, 23 Mar 2021 00:50:47 GMT	18.00	96.30
Tue, 23 Mar 2021 00:50:57 GMT	17.90	96.30
Tue, 23 Mar 2021 00:51:07 GMT	17.90	96.30
Tue, 23 Mar 2021 00:51:17 GMT	18.00	96.30
Tue, 23 Mar 2021 00:51:27 GMT	18.00	96.30
Tue, 23 Mar 2021 00:51:37 GMT	17.90	96.30
Tue, 23 Mar 2021 00:51:47 GMT	18.00	96.30
Tue, 23 Mar 2021 00:51:57 GMT	18.00	96.30
Tue, 23 Mar 2021 00:52:07 GMT	18.00	96.30
Tue, 23 Mar 2021 00:52:17 GMT	18.00	96.30
Tue, 23 Mar 2021 00:52:27 GMT	18.00	96.30
Tue, 23 Mar 2021 00:52:37 GMT	17.90	96.30
Tue, 23 Mar 2021 00:52:47 GMT	18.00	96.40
Tue, 23 Mar 2021 00:52:57 GMT	18.00	96.40
Tue, 23 Mar 2021 00:53:07 GMT	18.00	96.40
Tue, 23 Mar 2021 00:53:17 GMT	17.90	96.40
Tue, 23 Mar 2021 00:53:27 GMT	18.00	96.40
Tue, 23 Mar 2021 00:53:37 GMT	18.00	96.40
Tue, 23 Mar 2021 00:53:47 GMT	18.00	96.40
Tue, 23 Mar 2021 00:53:57 GMT	18.00	96.40
Tue, 23 Mar 2021 00:54:07 GMT	17.90	96.40
Tue, 23 Mar 2021 00:54:17 GMT	17.90	96.40
Tue, 23 Mar 2021 00:54:27 GMT	17.90	96.40
Tue, 23 Mar 2021 00:54:37 GMT	17.90	96.40
Tue, 23 Mar 2021 00:54:47 GMT	17.90	96.40
Tue, 23 Mar 2021 00:54:57 GMT	17.90	96.40
Tue, 23 Mar 2021 00:55:07 GMT	17.90	96.40
Tue, 23 Mar 2021 00:55:17 GMT	17.90	96.40
Tue, 23 Mar 2021 00:55:27 GMT	17.90	96.40
Tue, 23 Mar 2021 00:55:37 GMT	17.90	96.40
Tue, 23 Mar 2021 00:55:47 GMT	17.90	96.40
Tue, 23 Mar 2021 00:55:57 GMT	17.90	96.40
Tue, 23 Mar 2021 00:56:07 GMT	18.00	96.40
Tue, 23 Mar 2021 00:56:17 GMT	17.90	96.40
Tue, 23 Mar 2021 00:56:27 GMT	17.90	96.40
Tue, 23 Mar 2021 00:56:37 GMT	17.90	96.40
Tue, 23 Mar 2021 00:56:47 GMT	17.90	96.40
Tue, 23 Mar 2021 00:56:57 GMT	17.90	96.40
Tue, 23 Mar 2021 00:57:07 GMT	17.90	96.40
Tue, 23 Mar 2021 00:57:17 GMT	17.90	96.40
Tue, 23 Mar 2021 00:57:27 GMT	17.90	96.40
Tue, 23 Mar 2021 00:57:37 GMT	17.90	96.40
Tue, 23 Mar 2021 00:57:47 GMT	17.90	96.40
Tue, 23 Mar 2021 00:57:57 GMT	17.90	96.50
Tue, 23 Mar 2021 00:58:07 GMT	17.90	96.40
Tue, 23 Mar 2021 00:58:17 GMT	17.90	96.40
Tue, 23 Mar 2021 00:58:27 GMT	17.90	96.40
Tue, 23 Mar 2021 00:58:37 GMT	17.90	96.40
Tue, 23 Mar 2021 00:58:47 GMT	17.90	96.50
Tue, 23 Mar 2021 00:58:57 GMT	17.90	96.50
Tue, 23 Mar 2021 00:59:07 GMT	17.90	96.50
Tue, 23 Mar 2021 00:59:17 GMT	17.90	96.50
Tue, 23 Mar 2021 00:59:27 GMT	17.90	96.50
Tue, 23 Mar 2021 00:59:37 GMT	17.90	96.50
Tue, 23 Mar 2021 00:59:47 GMT	17.90	96.50
Tue, 23 Mar 2021 00:59:57 GMT	17.90	96.50
Tue, 23 Mar 2021 01:00:07 GMT	17.90	96.50
Tue, 23 Mar 2021 01:00:17 GMT	17.90	96.50
Tue, 23 Mar 2021 01:00:27 GMT	17.90	96.50
Tue, 23 Mar 2021 01:00:37 GMT	17.90	96.50
Tue, 23 Mar 2021 01:00:47 GMT	17.90	96.50
Tue, 23 Mar 2021 01:00:57 GMT	17.90	96.50
Tue, 23 Mar 2021 01:01:07 GMT	17.90	96.50
Tue, 23 Mar 2021 01:01:17 GMT	17.90	96.50
Tue, 23 Mar 2021 01:01:27 GMT	17.90	96.50
Tue, 23 Mar 2021 01:01:37 GMT	17.90	96.50
Tue, 23 Mar 2021 01:01:47 GMT	17.90	96.50
Tue, 23 Mar 2021 01:01:57 GMT	17.90	96.50
Tue, 23 Mar 2021 01:02:07 GMT	17.90	96.50
Tue, 23 Mar 2021 01:02:17 GMT	17.90	96.50
Tue, 23 Mar 2021 01:02:27 GMT	17.90	96.50
Tue, 23 Mar 2021 01:02:37 GMT	17.90	96.50
 Tue, 23 Mar 2021 01:02:47 GMT	17.90	96.50
Tue, 23 Mar 2021 01:02:57 GMT	17.90	96.50
Tue, 23 Mar 2021 01:03:07 GMT	17.80	96.50
Tue, 23 Mar 2021 01:03:17 GMT	17.80	96.50
Tue, 23 Mar 2021 01:03:27 GMT	17.90	96.60
Tue, 23 Mar 2021 01:03:37 GMT	17.80	96.50
Tue, 23 Mar 2021 01:03:47 GMT	17.80	96.50
Tue, 23 Mar 2021 01:03:57 GMT	17.90	96.60
Tue, 23 Mar 2021 01:04:07 GMT	17.80	96.50
Tue, 23 Mar 2021 01:04:17 GMT	17.90	96.60
Tue, 23 Mar 2021 01:04:27 GMT	17.90	96.60
Tue, 23 Mar 2021 01:04:37 GMT	17.90	96.60
Tue, 23 Mar 2021 01:04:47 GMT	17.90	96.60
Tue, 23 Mar 2021 01:04:57 GMT	17.80	96.60
Tue, 23 Mar 2021 01:05:07 GMT	17.80	96.60
Tue, 23 Mar 2021 01:05:17 GMT	17.80	96.60
Tue, 23 Mar 2021 01:05:27 GMT	17.90	96.60
Tue, 23 Mar 2021 01:05:37 GMT	17.80	96.60
Tue, 23 Mar 2021 01:05:47 GMT	17.90	96.60
Tue, 23 Mar 2021 01:05:57 GMT	17.80	96.60
Tue, 23 Mar 2021 01:06:07 GMT	17.90	96.60
Tue, 23 Mar 2021 01:06:17 GMT	17.90	96.60
Tue, 23 Mar 2021 01:06:27 GMT	17.80	96.60
Tue, 23 Mar 2021 01:06:37 GMT	17.80	96.60
Tue, 23 Mar 2021 01:06:47 GMT	17.80	96.60
Tue, 23 Mar 2021 01:06:57 GMT	17.80	96.60
Tue, 23 Mar 2021 01:07:07 GMT	17.80	96.60
Tue, 23 Mar 2021 01:07:17 GMT	17.80	96.60
Tue, 23 Mar 2021 01:07:27 GMT	17.80	96.60
Tue, 23 Mar 2021 01:07:37 GMT	17.90	96.60
Tue, 23 Mar 2021 01:07:47 GMT	17.80	96.60
Tue, 23 Mar 2021 01:07:57 GMT	17.80	96.60
Tue, 23 Mar 2021 01:08:07 GMT	17.80	96.60
Tue, 23 Mar 2021 01:08:17 GMT	17.80	96.60
Tue, 23 Mar 2021 01:08:27 GMT	17.80	96.60
Tue, 23 Mar 2021 01:08:37 GMT	17.80	96.60
Tue, 23 Mar 2021 01:08:47 GMT	17.80	96.60
Tue, 23 Mar 2021 01:08:57 GMT	17.80	96.60
Tue, 23 Mar 2021 01:09:07 GMT	17.80	96.60
Tue, 23 Mar 2021 01:09:17 GMT	17.80	96.60
Tue, 23 Mar 2021 01:09:27 GMT	17.80	96.60
Tue, 23 Mar 2021 01:09:37 GMT	17.80	96.60
Tue, 23 Mar 2021 01:09:47 GMT	17.80	96.60
Tue, 23 Mar 2021 01:09:57 GMT	17.80	96.70
Tue, 23 Mar 2021 01:10:07 GMT	17.80	96.70
Tue, 23 Mar 2021 01:10:17 GMT	17.80	96.70
Tue, 23 Mar 2021 01:10:27 GMT	17.80	96.70
Tue, 23 Mar 2021 01:10:37 GMT	17.80	96.70
Tue, 23 Mar 2021 01:10:47 GMT	17.80	96.70
Tue, 23 Mar 2021 01:10:57 GMT	17.80	96.70
Tue, 23 Mar 2021 01:11:07 GMT	17.80	96.70
Tue, 23 Mar 2021 01:11:17 GMT	17.80	96.70
Tue, 23 Mar 2021 01:11:27 GMT	17.80	96.70
Tue, 23 Mar 2021 01:11:37 GMT	17.80	96.70
Tue, 23 Mar 2021 01:11:47 GMT	17.80	96.70
Tue, 23 Mar 2021 01:11:57 GMT	17.80	96.70
Tue, 23 Mar 2021 01:12:07 GMT	17.80	96.70
Tue, 23 Mar 2021 01:12:17 GMT	17.80	96.70
Tue, 23 Mar 2021 01:12:27 GMT	17.80	96.70
Tue, 23 Mar 2021 01:12:37 GMT	17.80	96.70
Tue, 23 Mar 2021 01:12:47 GMT	17.80	96.70
Tue, 23 Mar 2021 01:12:57 GMT	17.80	96.70
Tue, 23 Mar 2021 01:13:07 GMT	17.80	96.70
Tue, 23 Mar 2021 01:13:17 GMT	17.80	96.70
Tue, 23 Mar 2021 01:13:27 GMT	17.80	96.70
Tue, 23 Mar 2021 01:13:37 GMT	17.80	96.70
Tue, 23 Mar 2021 01:13:47 GMT	17.70	96.70
Tue, 23 Mar 2021 01:13:57 GMT	17.80	96.70
Tue, 23 Mar 2021 01:14:07 GMT	17.70	96.70
Tue, 23 Mar 2021 01:14:17 GMT	17.80	96.70
Tue, 23 Mar 2021 01:14:27 GMT	17.70	96.70
Tue, 23 Mar 2021 01:14:37 GMT	17.80	96.70
Tue, 23 Mar 2021 01:14:47 GMT	17.80	96.70
Tue, 23 Mar 2021 01:14:57 GMT	17.80	96.70
Tue, 23 Mar 2021 01:15:07 GMT	17.80	96.70
Tue, 23 Mar 2021 01:15:17 GMT	17.80	96.70
Tue, 23 Mar 2021 01:15:27 GMT	17.80	96.70
Tue, 23 Mar 2021 01:15:37 GMT	17.80	96.70
Tue, 23 Mar 2021 01:15:47 GMT	17.80	96.80
Tue, 23 Mar 2021 01:15:57 GMT	17.70	96.70
Tue, 23 Mar 2021 01:16:07 GMT	17.80	96.80
Tue, 23 Mar 2021 01:16:17 GMT	17.70	96.70
Tue, 23 Mar 2021 01:16:27 GMT	17.70	96.70
Tue, 23 Mar 2021 01:16:37 GMT	17.80	96.80
Tue, 23 Mar 2021 01:16:47 GMT	17.80	96.80
Tue, 23 Mar 2021 01:16:57 GMT	17.80	96.80
Tue, 23 Mar 2021 01:17:07 GMT	17.70	96.80
Tue, 23 Mar 2021 01:17:17 GMT	17.80	96.80
Tue, 23 Mar 2021 01:17:27 GMT	17.70	96.80
Tue, 23 Mar 2021 01:17:37 GMT	17.70	96.80
 Tue, 23 Mar 2021 01:17:47 GMT	17.80	96.80
Tue, 23 Mar 2021 01:17:57 GMT	17.80	96.80
Tue, 23 Mar 2021 01:18:07 GMT	17.80	96.80
Tue, 23 Mar 2021 01:18:17 GMT	17.70	96.80
Tue, 23 Mar 2021 01:18:27 GMT	17.70	96.80
Tue, 23 Mar 2021 01:18:37 GMT	17.70	96.80
Tue, 23 Mar 2021 01:18:47 GMT	17.70	96.80
Tue, 23 Mar 2021 01:18:57 GMT	17.70	96.80
Tue, 23 Mar 2021 01:19:07 GMT	17.70	96.80
Tue, 23 Mar 2021 01:19:17 GMT	17.70	96.80
Tue, 23 Mar 2021 01:19:27 GMT	17.70	96.80
Tue, 23 Mar 2021 01:19:37 GMT	17.70	96.80
Tue, 23 Mar 2021 01:19:47 GMT	17.70	96.80
Tue, 23 Mar 2021 01:19:57 GMT	17.70	96.80
Tue, 23 Mar 2021 01:20:07 GMT	17.70	96.80
Tue, 23 Mar 2021 01:20:17 GMT	17.70	96.80
Tue, 23 Mar 2021 01:20:27 GMT	17.70	96.80
Tue, 23 Mar 2021 01:20:37 GMT	17.70	96.80
Tue, 23 Mar 2021 01:20:47 GMT	17.70	96.80
Tue, 23 Mar 2021 01:20:57 GMT	17.70	96.80
Tue, 23 Mar 2021 01:21:07 GMT	17.70	96.80
Tue, 23 Mar 2021 01:21:17 GMT	17.70	96.80
Tue, 23 Mar 2021 01:21:27 GMT	17.70	96.80
Tue, 23 Mar 2021 01:21:37 GMT	17.70	96.80
Tue, 23 Mar 2021 01:21:47 GMT	17.70	96.80
Tue, 23 Mar 2021 01:21:57 GMT	17.70	96.80
Tue, 23 Mar 2021 01:22:07 GMT	17.70	96.80
Tue, 23 Mar 2021 01:22:17 GMT	17.70	96.80
Tue, 23 Mar 2021 01:22:27 GMT	17.70	96.80
Tue, 23 Mar 2021 01:22:37 GMT	17.70	96.80
Tue, 23 Mar 2021 01:22:47 GMT	17.70	96.80
Tue, 23 Mar 2021 01:22:57 GMT	17.70	96.80
Tue, 23 Mar 2021 01:23:07 GMT	17.70	96.90
Tue, 23 Mar 2021 01:23:17 GMT	17.70	96.90
Tue, 23 Mar 2021 01:23:27 GMT	17.70	96.90
Tue, 23 Mar 2021 01:23:37 GMT	17.70	96.90
Tue, 23 Mar 2021 01:23:47 GMT	17.70	96.90
Tue, 23 Mar 2021 01:23:57 GMT	17.70	96.90
Tue, 23 Mar 2021 01:24:07 GMT	17.70	96.90
Tue, 23 Mar 2021 01:24:17 GMT	17.70	96.90
Tue, 23 Mar 2021 01:24:27 GMT	17.70	96.90
Tue, 23 Mar 2021 01:24:37 GMT	17.70	96.90
Tue, 23 Mar 2021 01:24:47 GMT	17.70	96.90
Tue, 23 Mar 2021 01:24:57 GMT	17.60	96.90
Tue, 23 Mar 2021 01:25:07 GMT	17.70	96.90
Tue, 23 Mar 2021 01:25:17 GMT	17.70	96.90
Tue, 23 Mar 2021 01:25:27 GMT	17.70	96.90
Tue, 23 Mar 2021 01:25:37 GMT	17.70	96.90
Tue, 23 Mar 2021 01:25:47 GMT	17.70	96.90
Tue, 23 Mar 2021 01:25:57 GMT	17.60	96.90
Tue, 23 Mar 2021 01:26:07 GMT	17.70	96.90
Tue, 23 Mar 2021 01:26:17 GMT	17.70	96.90
Tue, 23 Mar 2021 01:26:27 GMT	17.70	96.90
Tue, 23 Mar 2021 01:26:37 GMT	17.70	96.90
Tue, 23 Mar 2021 01:26:47 GMT	17.60	96.90
Tue, 23 Mar 2021 01:26:57 GMT	17.60	96.90
Tue, 23 Mar 2021 01:27:07 GMT	17.70	96.90
Tue, 23 Mar 2021 01:27:17 GMT	17.60	96.90
Tue, 23 Mar 2021 01:27:27 GMT	17.70	96.90
Tue, 23 Mar 2021 01:27:37 GMT	17.60	96.90
Tue, 23 Mar 2021 01:27:47 GMT	17.60	96.90
Tue, 23 Mar 2021 01:27:57 GMT	17.60	96.90
Tue, 23 Mar 2021 01:28:07 GMT	17.60	96.90
Tue, 23 Mar 2021 01:28:17 GMT	17.60	96.90
Tue, 23 Mar 2021 01:28:27 GMT	17.60	96.90
Tue, 23 Mar 2021 01:28:37 GMT	17.60	96.90
Tue, 23 Mar 2021 01:28:47 GMT	17.60	96.90
Tue, 23 Mar 2021 01:28:57 GMT	17.60	96.90
Tue, 23 Mar 2021 01:29:07 GMT	17.60	96.90
Tue, 23 Mar 2021 01:29:17 GMT	17.60	96.90
Tue, 23 Mar 2021 01:29:27 GMT	17.60	96.90
Tue, 23 Mar 2021 01:29:37 GMT	17.60	96.90
Tue, 23 Mar 2021 01:29:47 GMT	17.60	96.90
Tue, 23 Mar 2021 01:29:57 GMT	17.60	96.90
Tue, 23 Mar 2021 01:30:07 GMT	17.60	96.90
Tue, 23 Mar 2021 01:30:17 GMT	17.60	96.90
Tue, 23 Mar 2021 01:30:27 GMT	17.60	96.90
Tue, 23 Mar 2021 01:30:37 GMT	17.60	96.90
Tue, 23 Mar 2021 01:30:47 GMT	17.60	96.90
Tue, 23 Mar 2021 01:30:57 GMT	17.60	96.90
Tue, 23 Mar 2021 01:31:07 GMT	17.60	96.90
Tue, 23 Mar 2021 01:31:17 GMT	17.60	96.90
Tue, 23 Mar 2021 01:31:27 GMT	17.60	96.90
Tue, 23 Mar 2021 01:31:37 GMT	17.60	96.90
Tue, 23 Mar 2021 01:31:47 GMT	17.60	96.90
Tue, 23 Mar 2021 01:31:57 GMT	17.60	96.90
Tue, 23 Mar 2021 01:32:07 GMT	17.60	96.90
Tue, 23 Mar 2021 01:32:17 GMT	17.60	96.90
Tue, 23 Mar 2021 01:32:27 GMT	17.60	97.00
Tue, 23 Mar 2021 01:32:37 GMT	17.60	97.00
 Tue, 23 Mar 2021 01:32:50 GMT	17.60	97.00
Tue, 23 Mar 2021 01:33:00 GMT	17.60	97.00
Tue, 23 Mar 2021 01:33:10 GMT	17.60	97.00
Tue, 23 Mar 2021 01:33:20 GMT	17.60	97.00
Tue, 23 Mar 2021 01:33:30 GMT	17.60	97.00
Tue, 23 Mar 2021 01:33:40 GMT	17.60	97.00
Tue, 23 Mar 2021 01:33:50 GMT	17.60	97.00
Tue, 23 Mar 2021 01:34:00 GMT	17.60	97.00
Tue, 23 Mar 2021 01:34:10 GMT	17.60	97.00
Tue, 23 Mar 2021 01:34:20 GMT	17.60	97.00
Tue, 23 Mar 2021 01:34:30 GMT	17.50	97.00
Tue, 23 Mar 2021 01:34:40 GMT	17.60	97.00
Tue, 23 Mar 2021 01:34:50 GMT	17.60	97.00
Tue, 23 Mar 2021 01:35:00 GMT	17.60	97.00
Tue, 23 Mar 2021 01:35:10 GMT	17.60	97.00
Tue, 23 Mar 2021 01:35:20 GMT	17.60	97.00
Tue, 23 Mar 2021 01:35:30 GMT	17.60	97.00
Tue, 23 Mar 2021 01:35:40 GMT	17.60	97.00
Tue, 23 Mar 2021 01:35:50 GMT	17.60	97.00
Tue, 23 Mar 2021 01:36:00 GMT	17.60	97.00
Tue, 23 Mar 2021 01:36:10 GMT	17.60	97.00
Tue, 23 Mar 2021 01:36:20 GMT	17.60	97.00
Tue, 23 Mar 2021 01:36:30 GMT	17.60	97.00
Tue, 23 Mar 2021 01:36:40 GMT	17.60	97.00
Tue, 23 Mar 2021 01:36:50 GMT	17.60	97.00
Tue, 23 Mar 2021 01:37:00 GMT	17.60	97.00
Tue, 23 Mar 2021 01:37:10 GMT	17.60	97.00
Tue, 23 Mar 2021 01:37:20 GMT	17.60	97.00
Tue, 23 Mar 2021 01:37:30 GMT	17.60	97.00
Tue, 23 Mar 2021 01:37:40 GMT	17.60	97.00
Tue, 23 Mar 2021 01:37:50 GMT	17.50	97.00
Tue, 23 Mar 2021 01:38:00 GMT	17.50	97.00
Tue, 23 Mar 2021 01:38:10 GMT	17.60	97.00
Tue, 23 Mar 2021 01:38:20 GMT	17.50	97.00
Tue, 23 Mar 2021 01:38:30 GMT	17.60	97.00
Tue, 23 Mar 2021 01:38:40 GMT	17.50	97.00
Tue, 23 Mar 2021 01:38:50 GMT	17.50	97.00
Tue, 23 Mar 2021 01:39:00 GMT	17.50	97.00
Tue, 23 Mar 2021 01:39:10 GMT	17.50	97.00
Tue, 23 Mar 2021 01:39:20 GMT	17.50	97.00
Tue, 23 Mar 2021 01:39:30 GMT	17.50	97.00
Tue, 23 Mar 2021 01:39:40 GMT	17.50	97.00
Tue, 23 Mar 2021 01:39:50 GMT	17.50	97.00
Tue, 23 Mar 2021 01:40:00 GMT	17.50	97.00
Tue, 23 Mar 2021 01:40:10 GMT	17.50	97.00
Tue, 23 Mar 2021 01:40:20 GMT	17.50	97.00
Tue, 23 Mar 2021 01:40:30 GMT	17.50	97.00
Tue, 23 Mar 2021 01:40:40 GMT	17.50	97.00
Tue, 23 Mar 2021 01:40:50 GMT	17.50	97.00
Tue, 23 Mar 2021 01:41:00 GMT	17.50	97.10
Tue, 23 Mar 2021 01:41:10 GMT	17.50	97.00
Tue, 23 Mar 2021 01:41:20 GMT	17.50	97.00
Tue, 23 Mar 2021 01:41:30 GMT	17.50	97.10
Tue, 23 Mar 2021 01:41:40 GMT	17.50	97.10
Tue, 23 Mar 2021 01:41:50 GMT	17.50	97.10
Tue, 23 Mar 2021 01:42:00 GMT	17.50	97.10
Tue, 23 Mar 2021 01:42:10 GMT	17.50	97.10
Tue, 23 Mar 2021 01:42:20 GMT	17.50	97.10
Tue, 23 Mar 2021 01:42:30 GMT	17.50	97.10
Tue, 23 Mar 2021 01:42:40 GMT	17.50	97.10
Tue, 23 Mar 2021 01:42:50 GMT	17.50	97.10
Tue, 23 Mar 2021 01:43:00 GMT	17.50	97.10
Tue, 23 Mar 2021 01:43:10 GMT	17.50	97.10
Tue, 23 Mar 2021 01:43:20 GMT	17.50	97.10
Tue, 23 Mar 2021 01:43:30 GMT	17.50	97.10
Tue, 23 Mar 2021 01:43:40 GMT	17.50	97.10
Tue, 23 Mar 2021 01:43:50 GMT	17.50	97.10
Tue, 23 Mar 2021 01:44:00 GMT	17.50	97.10
Tue, 23 Mar 2021 01:44:10 GMT	17.50	97.10
Tue, 23 Mar 2021 01:44:20 GMT	17.50	97.10
Tue, 23 Mar 2021 01:44:30 GMT	17.50	97.10
Tue, 23 Mar 2021 01:44:40 GMT	17.50	97.10
Tue, 23 Mar 2021 01:44:50 GMT	17.50	97.10
